wavelength_nm,reflectance
972,0.15125718623399734
973,0.1517899914830923
974,0.15232232287526132
975,0.1528542060405016
976,0.15338561475276946
977,0.1539165600389242
978,0.15444704189896585
979,0.15497706033289432
980,0.15550661832094193
981,0.1560357125848532
982,0.1565643309056759
983,0.15709248773753642
984,0.15762019157409665
985,0.15814741887152195
986,0.15867418408393857
987,0.15920048385858537
988,0.15972631931304931
989,0.16025169126689434
990,0.160776599496603
991,0.16130104243755342
992,0.1618250072002411
993,0.16234853647649286
994,0.16287157222628593
995,0.16339415721595285
996,0.16391627818346025
997,0.16443790510296818
998,0.16495909586548807
999,0.16547982178628445
1000,0.16600006818771362
1001,0.166026771068573
1002,0.16605345904827118
1003,0.16608016192913055
1004,0.16610683500766754
1005,0.16613353788852692
1006,0.1661602258682251
1007,0.16618692874908447
1008,0.16621361672878265
1009,0.16624030470848083
1010,0.16626699268817902
1011,0.1662936955690384
1012,0.16632038354873657
1013,0.16634708642959595
1014,0.16637377440929413
1015,0.1664004772901535
1016,0.1664271503686905
1017,0.16645385324954987
1018,0.16648054122924805
1019,0.16650724411010742
1020,0.1665339320898056
1021,0.16656062006950378
1022,0.16658732295036316
1023,0.16661401093006134
1024,0.16664071381092072
1025,0.1666674017906189
1026,0.16669410467147827
1027,0.16672079265117645
1028,0.16674749553203583
1029,0.1667741984128952
1030,0.1668008714914322
1031,0.16682757437229156
1032,0.16685427725315094
1033,0.16688098013401031
1034,0.1669076681137085
1035,0.16693437099456787
1036,0.16696107387542725
1037,0.16698777675628662
1038,0.167014479637146
1039,0.16704118251800537
1040,0.16706788539886475
1041,0.16709458827972412
1042,0.1671212911605835
1043,0.16714799404144287
1044,0.16717469692230225
1045,0.16720139980316162
1046,0.167228102684021
1047,0.16725482046604156
1048,0.16728152334690094
1049,0.16730822622776031
1050,0.16733495891094208
1051,0.16736166179180145
1052,0.16738837957382202
1053,0.1674150973558426
1054,0.16744180023670197
1055,0.16746853291988373
1056,0.1674952507019043
1057,0.16752195358276367
1058,0.16754867136478424
1059,0.167575404047966
1060,0.16760212182998657
1061,0.16762883961200714
1062,0.1676555722951889
1063,0.16768229007720947
1064,0.16770900785923004
1065,0.1677357405424118
1066,0.16776247322559357
1067,0.16778920590877533
1068,0.1678159236907959
1069,0.16784267127513885
1070,0.16786940395832062
1071,0.16789613664150238
1072,0.16792286932468414
1073,0.1679496169090271
1074,0.16797633469104767
1075,0.16800308227539062
1076,0.16802982985973358
1077,0.16805656254291534
1078,0.1680833101272583
1079,0.16811005771160126
1080,0.16813679039478302
1081,0.16816353797912598
1082,0.16819030046463013
1083,0.16821706295013428
1084,0.16824381053447723
1085,0.168270543217659
1086,0.16829730570316315
1087,0.1683240681886673
1088,0.16835081577301025
1089,0.1683775782585144
1090,0.16840434074401855
1091,0.1684311032295227
1092,0.16845786571502686
1093,0.168484628200531
1094,0.16851139068603516
1095,0.1685381531715393
1096,0.16856491565704346
1097,0.1685916930437088
1098,0.16861845552921295
1099,0.1686452180147171
1100,0.16867198050022125
1101,0.1686987429857254
1102,0.16872553527355194
1103,0.16875231266021729
1104,0.16877907514572144
1105,0.16880583763122559
1106,0.16883261501789093
1107,0.16885937750339508
1108,0.16888613998889923
1109,0.16891293227672577
1110,0.16893969476222992
1111,0.16896645724773407
1112,0.16899323463439941
1113,0.16901999711990356
1114,0.16904675960540771
1115,0.16907352209091187
1116,0.16910028457641602
1117,0.16912704706192017
1118,0.16915380954742432
1119,0.16918055713176727
1120,0.16920728981494904
1121,0.169234037399292
1122,0.16926078498363495
1123,0.1692875176668167
1124,0.16931426525115967
1125,0.16934098303318024
1126,0.169367715716362
1127,0.16939443349838257
1128,0.16942113637924194
1129,0.16944783926010132
1130,0.1694745272397995
1131,0.16950123012065887
1132,0.16952788829803467
1133,0.16955454647541046
1134,0.16958121955394745
1135,0.16960786283016205
1136,0.16963450610637665
1137,0.16966110467910767
1138,0.16968770325183868
1139,0.1697143167257309
1140,0.16974087059497833
1141,0.16976743936538696
1142,0.169793963432312
1143,0.16982048749923706
1144,0.16984699666500092
1145,0.1698734611272812
1146,0.16989992558956146
1147,0.16992634534835815
1148,0.16995275020599365
1149,0.16997911036014557
1150,0.1700054556131363
1151,0.17003178596496582
1152,0.17005805671215057
1153,0.17008431255817413
1154,0.1701105237007141
1155,0.1701366901397705
1156,0.17016281187534332
1157,0.17018890380859375
1158,0.1702149510383606
1159,0.17024093866348267
1160,0.17026688158512115
1161,0.17029277980327606
1162,0.170318603515625
1163,0.17034439742565155
1164,0.17037010192871094
1165,0.17039573192596436
1166,0.1704213172197342
1167,0.17044682800769806
1168,0.17047226428985596
1169,0.1704976111650467
1170,0.17052288353443146
1171,0.17054808139801025
1172,0.1705731749534607
1173,0.17059816420078278
1174,0.1706230640411377
1175,0.17064785957336426
1176,0.17067253589630127
1177,0.17069710791110992
1178,0.17072157561779022
1179,0.17074589431285858
1180,0.1707700937986374
1181,0.17079412937164307
1182,0.1708180457353592
1183,0.17084181308746338
1184,0.17086541652679443
1185,0.17088885605335236
1186,0.17091214656829834
1187,0.1709352284669876
1188,0.17095814645290375
1189,0.17098085582256317
1190,0.17100338637828827
1191,0.17102569341659546
1192,0.17104779183864594
1193,0.17106963694095612
1194,0.17109127342700958
1195,0.17111264169216156
1196,0.17113375663757324
1197,0.17115461826324463
1198,0.17117519676685333
1199,0.17119549214839935
1200,0.1712154895067215
1201,0.1711951494216919
1202,0.17117451131343842
1203,0.17115354537963867
1204,0.17113220691680908
1205,0.17111052572727203
1206,0.17108845710754395
1207,0.17106600105762482
1208,0.17104315757751465
1209,0.17101986706256866
1210,0.17099617421627045
1211,0.17097200453281403
1212,0.1709473878145218
1213,0.17092227935791016
1214,0.17089669406414032
1215,0.17087054252624512
1216,0.17084389925003052
1217,0.17081667482852936
1218,0.17078889906406403
1219,0.17076052725315094
1220,0.1707315444946289
1221,0.17070193588733673
1222,0.17067165672779083
1223,0.1706407070159912
1224,0.17060907185077667
1225,0.17057670652866364
1226,0.1705436110496521
1227,0.17050974071025848
1228,0.1704750806093216
1229,0.17043961584568024
1230,0.17040330171585083
1231,0.17036612331867218
1232,0.1703280657529831
1233,0.1702890545129776
1234,0.17024914920330048
1235,0.17020821571350098
1236,0.17016631364822388
1237,0.1701233834028244
1238,0.17007935047149658
1239,0.1700342744588852
1240,0.16998803615570068
1241,0.16994066536426544
1242,0.1698921173810959
1243,0.16984231770038605
1244,0.16979128122329712
1245,0.16973896324634552
1246,0.16968531906604767
1247,0.16963033378124237
1248,0.16957394778728485
1249,0.16951614618301392
1250,0.1694568544626236
1251,0.16939610242843628
1252,0.1693338006734848
1253,0.16926991939544678
1254,0.16920442879199982
1255,0.16913728415966034
1256,0.16906845569610596
1257,0.1689978837966919
1258,0.16892556846141815
1259,0.16885142028331757
1260,0.16877542436122894
1261,0.1686975508928299
1262,0.16861772537231445
1263,0.16853594779968262
1264,0.16845214366912842
1265,0.16836626827716827
1266,0.1682782918214798
1267,0.1681881695985794
1268,0.1680958867073059
1269,0.16800133883953094
1270,0.1679045408964157
1271,0.16780538856983185
1272,0.16770391166210175
1273,0.16759999096393585
1274,0.16749364137649536
1275,0.1673848032951355
1276,0.1672734022140503
1277,0.16715943813323975
1278,0.16704285144805908
1279,0.16692356765270233
1280,0.1668015718460083
1281,0.1666768342256546
1282,0.16654931008815765
1283,0.1664189249277115
1284,0.1662856489419937
1285,0.16614946722984314
1286,0.1660103052854538
1287,0.1658681184053421
1288,0.16572289168834686
1289,0.1655745655298233
1290,0.16542311012744904
1291,0.16526849567890167
1292,0.16511067748069763
1293,0.16494959592819214
1294,0.1647852510213852
1295,0.16461755335330963
1296,0.16444653272628784
1297,0.16427211463451385
1298,0.16409426927566528
1299,0.16391299664974213
1300,0.16372822225093842
1301,0.16353993117809296
1302,0.16334809362888336
1303,0.16315269470214844
1304,0.1629537045955658
1305,0.16275109350681305
1306,0.162544846534729
1307,0.16233491897583008
1308,0.16212132573127747
1309,0.16190402209758759
1310,0.16168300807476044
1311,0.16145823895931244
1312,0.16122974455356598
1313,0.16099749505519867
1314,0.16076146066188812
1315,0.16052167117595673
1316,0.1602780818939209
1317,0.16003072261810303
1318,0.1597795933485031
1319,0.15952464938163757
1320,0.15926593542099
1321,0.15900346636772156
1322,0.15873722732067108
1323,0.15846721827983856
1324,0.1581934690475464
1325,0.15791599452495575
1326,0.15763482451438904
1327,0.15734994411468506
1328,0.1570614129304886
1329,0.15676923096179962
1330,0.15647344291210175
1331,0.15617406368255615
1332,0.15587113797664642
1333,0.15556471049785614
1334,0.1552547961473465
1335,0.15494146943092346
1336,0.15462474524974823
1337,0.15430468320846558
1338,0.15398135781288147
1339,0.1536547988653183
1340,0.15332503616809845
1341,0.15299218893051147
1342,0.15265630185604095
1343,0.15231740474700928
1344,0.151975616812706
1345,0.1516309529542923
1346,0.15128356218338013
1347,0.15093345940113068
1348,0.1505807638168335
1349,0.15022554993629456
1350,0.14986789226531982
1351,0.14950789511203766
1352,0.14914566278457642
1353,0.14878125488758087
1354,0.14841482043266296
1355,0.14804643392562866
1356,0.14767619967460632
1357,0.1473042368888855
1358,0.14693064987659454
1359,0.14655554294586182
1360,0.14617906510829926
1361,0.14580130577087402
1362,0.14542239904403687
1363,0.14504246413707733
1364,0.14466166496276855
1365,0.1442800760269165
1366,0.1438978761434555
1367,0.14351516962051392
1368,0.14313210546970367
1369,0.14274883270263672
1370,0.1423654854297638
1371,0.14198221266269684
1372,0.1415991634130478
1373,0.1412164717912674
1374,0.14083431661128998
1375,0.1404528021812439
1376,0.14007212221622467
1377,0.13969244062900543
1378,0.13931387662887573
1379,0.1389366239309311
1380,0.13856081664562225
1381,0.13818664848804474
1382,0.1378142386674881
1383,0.13744378089904785
1384,0.13707543909549713
1385,0.13670936226844788
1386,0.1363457292318344
1387,0.13598470389842987
1388,0.1356264352798462
1389,0.1352711170911789
1390,0.1349189132452011
1391,0.1345699578523636
1392,0.13422445952892303
1393,0.1338825672864914
1394,0.133544459939003
1395,0.13321027159690857
1396,0.13288019597530365
1397,0.13255439698696136
1398,0.13223302364349365
1399,0.13191623985767365
1400,0.13160423934459686
1401,0.13129712641239166
1402,0.13099510967731476
1403,0.1306983083486557
1404,0.13040690124034882
1405,0.13012103736400604
1406,0.12984086573123932
1407,0.12956655025482178
1408,0.12929821014404297
1409,0.12903600931167603
1410,0.1287800818681717
1411,0.1285305768251419
1412,0.12828762829303741
1413,0.12805135548114777
1414,0.1278219223022461
1415,0.12759943306446075
1416,0.1273839920759201
1417,0.12717577815055847
1418,0.12697486579418182
1419,0.12678135931491852
1420,0.1265953928232193
1421,0.1264171004295349
1422,0.12624652683734894
1423,0.12608380615711212
1424,0.12592904269695282
1425,0.1257822960615158
1426,0.12564365565776825
1427,0.1255132406949997
1428,0.12539108097553253
1429,0.12527726590633392
1430,0.12517189979553223
1431,0.12507499754428864
1432,0.12498664110898972
1433,0.12490687519311905
1434,0.12483576685190201
1435,0.12477334588766098
1436,0.12471964955329895
1437,0.1246747300028801
1438,0.12463859468698502
1439,0.12461129575967789
1440,0.12459281831979752
1441,0.12458320707082748
1442,0.12458246946334839
1443,0.12459058314561844
1444,0.12460758537054062
1445,0.12463343143463135
1446,0.12466812133789062
1447,0.12471166998147964
1448,0.12476402521133423
1449,0.12482515722513199
1450,0.12489506602287292
1451,0.12497367709875107
1452,0.12506097555160522
1453,0.12515690922737122
1454,0.12526142597198486
1455,0.1253744512796402
1456,0.12549597024917603
1457,0.1256258636713028
1458,0.12576408684253693
1459,0.12591058015823364
1460,0.1260652393102646
1461,0.1262279748916626
1462,0.1263987421989441
1463,0.12657739222049713
1464,0.12676386535167694
1465,0.12695802748203278
1466,0.12715981900691986
1467,0.12736909091472626
1468,0.1275857388973236
1469,0.12780965864658356
1470,0.12804071605205536
1471,0.12827879190444946
1472,0.12852376699447632
1473,0.128775492310524
1474,0.12903384864330292
1475,0.12929868698120117
1476,0.129569873213768
1477,0.12984727323055267
1478,0.13013070821762085
1479,0.13042007386684418
1480,0.13071519136428833
1481,0.13101591169834137
1482,0.13132207095623016
1483,0.13163353502750397
1484,0.13195012509822845
1485,0.1322716623544693
1486,0.13259804248809814
1487,0.13292904198169708
1488,0.13326452672481537
1489,0.13360430300235748
1490,0.1339482218027115
1491,0.13429611921310425
1492,0.13464781641960144
1493,0.13500313460826874
1494,0.135361909866333
1495,0.1357239931821823
1496,0.13608916103839874
1497,0.13645727932453156
1498,0.13682816922664642
1499,0.13720165193080902
1500,0.13757754862308502
1501,0.1379557102918625
1502,0.1383359581232071
1503,0.1387181133031845
1504,0.1391019970178604
1505,0.13948746025562286
1506,0.13987432420253754
1507,0.1402624398469925
1508,0.14065159857273102
1509,0.14104169607162476
1510,0.141432523727417
1511,0.14182394742965698
1512,0.1422157883644104
1513,0.1426079124212265
1514,0.14300012588500977
1515,0.14339230954647064
1516,0.1437842845916748
1517,0.1441759169101715
1518,0.14456707239151
1519,0.14495758712291718
1520,0.14534731209278107
1521,0.14573611319065094
1522,0.14612387120723724
1523,0.14651043713092804
1524,0.1468956619501114
1525,0.14727944135665894
1526,0.14766164124011993
1527,0.14804214239120483
1528,0.1484207957983017
1529,0.14879751205444336
1530,0.14917217195034027
1531,0.1495446413755417
1532,0.14991484582424164
1533,0.15028263628482819
1534,0.15064793825149536
1535,0.1510106474161148
1536,0.15137068927288055
1537,0.15172791481018066
1538,0.15208227932453156
1539,0.15243367850780487
1540,0.15278203785419464
1541,0.1531272530555725
1542,0.1534692645072937
1543,0.15380799770355225
1544,0.15414339303970337
1545,0.1544753462076187
1546,0.1548038125038147
1547,0.15512874722480774
1548,0.15545006096363068
1549,0.15576772391796112
1550,0.1560816764831543
1551,0.15639184415340424
1552,0.15669821202754974
1553,0.15700072050094604
1554,0.15729933977127075
1555,0.15759402513504028
1556,0.15788473188877106
1557,0.15817144513130188
1558,0.15845413506031036
1559,0.15873275697231293
1560,0.15900732576847076
1561,0.1592777818441391
1562,0.15954412519931793
1563,0.15980632603168488
1564,0.16006438434123993
1565,0.1603183001279831
1566,0.16056804358959198
1567,0.1608136147260666
1568,0.16105501353740692
1569,0.16129224002361298
1570,0.16152529418468475
1571,0.16175417602062225
1572,0.16197890043258667
1573,0.1621994823217392
1574,0.16241587698459625
1575,0.162628173828125
1576,0.16283635795116425
1577,0.1630403995513916
1578,0.16324037313461304
1579,0.16343624889850616
1580,0.16362811625003815
1581,0.1638159155845642
1582,0.16399972140789032
1583,0.16417954862117767
1584,0.16435539722442627
1585,0.16452734172344208
1586,0.1646953672170639
1587,0.16485951840877533
1588,0.16501984000205994
1589,0.16517634689807892
1590,0.16532906889915466
1591,0.16547803580760956
1592,0.16562330722808838
1593,0.16576489806175232
1594,0.16590285301208496
1595,0.1660371869802475
1596,0.1661679595708847
1597,0.16629521548748016
1598,0.16641898453235626
1599,0.166539266705513
1600,0.16665616631507874
1601,0.16676966845989227
1602,0.16687984764575958
1603,0.16698671877384186
1604,0.16709035634994507
1605,0.16719074547290802
1606,0.16728800535202026
1607,0.1673821061849594
1608,0.16747312247753143
1609,0.16756105422973633
1610,0.16764599084854126
1611,0.16772794723510742
1612,0.1678069829940796
1613,0.16788311302661896
